기관,사업체명,기관소재지,직무요약,사업유형,계획인원,참여인원,모집기간,근무지역(상세),직무내용,모집인원(상세),주근무시간,월근무시간,임금액,구인담당자,연락처
순천YWCA 여성인력개발센터,유)상무,전라남도/보성군,"자동차, 드론, 중장비 교육 현장실습훈련지원사업(시니어인턴십) 3개월 운영 후 신규고용",현장실습 훈련 지원,3,0,2025-05-12 ~ 2025-12-31,보성군,운전학원 강사 및 기타 강사 모집합니다.,3,일/시간,,0,박준희,061-804-9708
순천YWCA 여성인력개발센터,주식회사 효성실버,전라남도/순천시,노인요양시설 현장실습훈련지원사업(시니어인턴십) 3개월 운영 후 신규고용,현장실습 훈련 지원,2,0,2025-02-01 ~ 2025-12-31,순천시,조리원 모집합니다.운전원 모집합니다.,2,일/시간,,0,박준희,061-804-9708
순천YWCA 여성인력개발센터,다인휴협동조합,전라남도/순천시,요양시설 위탁급식 현장실습훈련지원사업(시니어인턴십) 3개월 운영 후 신규고용,현장실습 훈련 지원,2,0,2025-04-08 ~ 2025-12-31,순천시,운전원모집합니다.조리원모집합니다.,2,일/시간,,0,박준희,061-804-9708
순천YWCA 여성인력개발센터,주식회사 청송조경,전라남도/순천시,조경식재시설물공사업 현장실습훈련지원사업(시니어인턴십) 3개월 운영 후 신규고용,현장실습 훈련 지원,3,0,2025-03-01 ~ 2025-12-31,순천시,조경원 모집합니다.,3,일/시간,,0,박준희,061-804-9708
순천YWCA 여성인력개발센터,(유)순천만택시,전라남도/순천시,택시운수업 현장실습훈련지원사업(시니어인턴십) 3개월 운영 후 신규고용,현장실습 훈련 지원,5,0,2025-04-24 ~ 2025-12-31,순천시,택시운전원모집합니다.,5,일/시간,,0,박준희,061-804-9708
순천YWCA 여성인력개발센터,새싹유치원,전라남도/순천시,유아교육보육 현장실습훈련지원사업(시니어인턴십) 3개월 운영 후 신규고용,현장실습 훈련 지원,1,0,2025-06-02 ~ 2025-12-31,순천시,조리보조원 모집합니다.,1,일/시간,,0,박준희,061-804-9708
순천YWCA 여성인력개발센터,주식회사 클린플랫폼,전라남도/순천시,"생물살균, 살충제 및 식물보호제 제조업 탄소중립, 자원순환 체험학습 현장실습훈련지원사업(시니어인턴십) 3개월 운영 후 신규고용",현장실습 훈련 지원,1,0,2025-05-10 ~ 2025-12-31,순천시,교육관리자 (체험학습강사 및 교육참여자관리) 모집합니다.,1,일/시간,,0,박준희,061-804-9708
순천YWCA 여성인력개발센터,SECC학원,전라남도/순천시,교육서비스업 현장실습훈련지원사업(시니어인턴십) 3개월 운영 후 신규고용,현장실습 훈련 지원,1,0,2025-06-20 ~ 2025-12-31,순천시,운전원모집합니다.,1,일/시간,,0,박준희,061-804-9708
순천YWCA 여성인력개발센터,해나라유치원,전라남도/순천시,유아교육 현장실습훈련지원사업(시니어인턴십) 3개월 운영 후 신규고용,현장실습 훈련 지원,2,0,2025-03-12 ~ 2025-12-31,순천시,조리원 모집합니다.운전원 모집합니다.,2,일/시간,,0,박준희,061-804-9708
순천YWCA 여성인력개발센터,사회복지법인 은성복지회효자노인복지센터,전라남도/순천시,재가복지주야간보호 현장실습훈련지원사업(시니어인턴십) 3개월 운영 후 신규고용,현장실습 훈련 지원,1,0,2025-06-16 ~ 2025-12-31,순천시,간호사모집합니다.,1,일/시간,,0,박준희,061-804-9708
여수시니어클럽,GH조경,경기도/가평군,골프장 코스관리 - 시니어인턴십 3개월 운영 후 계속 고용,현장실습 훈련 지원,30,0,2025-02-14 ~ 2025-09-30,경기도,,30,일/시간,,0,김혜정,010-5433-6322
케이잡스 여수지사,우리돌봄주간보호센터,경기도/광주시,주간보호서비스 시니어인턴십 3개월 운영 후 신규고용,현장실습 훈련 지원,5,0,2025-08-04 ~ 2025-08-10,"경기도 광주시 경안천로 132, 2,3층","사업실행계획1.사업명 : 현장실습훈련 지원사업2.사업목적 : 노인일자리 활성화 및 신규 일자리창출3.사업내용 : 주간보호서비스4.부서배치 및 참여인원 : 조리원 운전원 등 5명5.운영계획 : 시니어인턴십 3개월 운영 후 신규고용6.직무교육 : 직무교육(1시간) : 안전수칙교육 및 해당 업무 교육7.실시인원 : 인턴 5명8.모집연령대 : 60대9.모집직종 : 조리원, 운전원 등10.근무지역 : 경기도 광주시 경안천로 132, 2,3층11.자격사항 : 운전면허증, 조리사 자격증12.고용예정인원 : 인턴십 시행이수 계속고용 또는 신규고용 예정인원 5명 100% 계획",5,일/시간,,0,김정재,010-9271-3057
여수시니어클럽,(유)우리택시,전라남도/순천시,운수업 - 시니어인턴십 3개월 운영 후 계속 고용,현장실습 훈련 지원,5,0,2025-02-13 ~ 2025-09-30,순천시,,5,일/시간,,0,강 숙,061-746-0054
여수시니어클럽,(합)중앙택시,전라남도/순천시,운수업 - 시니어인턴십 3개월 운영 후 계속 고용,현장실습 훈련 지원,5,0,2025-02-13 ~ 2025-09-30,순천시,,5,일/시간,,0,임미숙,010-9606-3141
여수시니어클럽,(유)우리상운,전라남도/순천시,운수업 - 시니어인턴십 3개월 운영 후 계속 고용,현장실습 훈련 지원,5,0,2025-02-13 ~ 2025-09-30,순천시,,5,일/시간,,0,강 숙,061-746-0054
여수시니어클럽,여수중앙요양원,전라남도/여수시,장기요양 - 현장실습훈련지원 3개월 운영 후 계속 고용,현장실습 훈련 지원,6,0,2025-04-25 ~ 2025-09-30,여수시,,6,일/시간,,0,조현주,061-810-0050
여수시니어클럽,늘품요양원,전라남도/여수시,장기요양 - 현장실습훈련지원 3개월 운영 후 계속 고용,현장실습 훈련 지원,4,0,2025-05-09 ~ 2025-09-30,여수시,,4,일/시간,,0,한정선,061-652-8033
여수시니어클럽,에스엠테크(주),전라남도/여수시,"드럼,포장용기제조 - 시니어인턴십 3개월 운영 후 계속 고용",현장실습 훈련 지원,3,0,2025-02-18 ~ 2025-09-30,여수시,,3,일/시간,,0,천경빈,061-807-2280
여수시니어클럽,올팩푸드,전라남도/여수시,수산물가공 - 시니어인턴십 3개월 운영 후 계속 고용,현장실습 훈련 지원,2,0,2025-03-13 ~ 2025-09-30,여수시,,2,일/시간,,0,한베드로,061-655-2824
여수시니어클럽,구봉가스충전소,전라남도/여수시,도소매업-액화석유가스충전 집단공급 - 현장실습훈련지원 3개월 운영 후 계속 고용,현장실습 훈련 지원,1,0,2025-04-16 ~ 2025-09-30,여수시,,1,일/시간,,0,김용금,061-642-2033
여수시니어클럽,GH조경,경기도/가평군,골프장 코스관리 - 시니어인턴십 3개월 운영 후 계속 고용,현장실습 훈련 지원,30,0,2025-02-14 ~ 2025-09-30,경기도,,30,일/시간,,0,김혜정,010-5433-6322
케이잡스 여수지사,우리돌봄주간보호센터,경기도/광주시,주간보호서비스 시니어인턴십 3개월 운영 후 신규고용,현장실습 훈련 지원,5,0,2025-08-04 ~ 2025-08-10,"경기도 광주시 경안천로 132, 2,3층","사업실행계획1.사업명 : 현장실습훈련 지원사업2.사업목적 : 노인일자리 활성화 및 신규 일자리창출3.사업내용 : 주간보호서비스4.부서배치 및 참여인원 : 조리원 운전원 등 5명5.운영계획 : 시니어인턴십 3개월 운영 후 신규고용6.직무교육 : 직무교육(1시간) : 안전수칙교육 및 해당 업무 교육7.실시인원 : 인턴 5명8.모집연령대 : 60대9.모집직종 : 조리원, 운전원 등10.근무지역 : 경기도 광주시 경안천로 132, 2,3층11.자격사항 : 운전면허증, 조리사 자격증12.고용예정인원 : 인턴십 시행이수 계속고용 또는 신규고용 예정인원 5명 100% 계획",5,일/시간,,0,김정재,010-9271-3057
군산시니어클럽,(주)현 유니콘주유소,경기도/평택시,도소매업(주유소 운영) 직무교육후 현장배치,현장실습 훈련 지원,2,0,2025-07-18 ~ 2025-12-31,평택시,"1.사업명:노인일자리 2.사업목적:노인일자리 활성화 3.사업내용: 가스충전원, 주유원4.부서배치및 참여인원: 충전소, 주유소 2명5. 운영계획:시니어인턴십3개월 운영후 신규고용 6.직무교육:오리엔테이션(1시간)",2,일/시간,,0,장남재,010-2965-5154
군산시니어클럽,양천구주유소,서울특별시/양천구,도소매업(주유소 운영) 직무교육후 현장배치,현장실습 훈련 지원,2,0,2025-07-18 ~ 2025-12-31,서울시,"1.사업명:노인일자리 2.사업목적:노인일자리 활성화 3.사업내용: 가스충전원, 주유원4.부서배치및 참여인원: 충전소, 주유소 2명5. 운영계획:시니어인턴십3개월 운영후 신규고용 6.직무교육:오리엔테이션(1시간)",2,일/시간,,0,최형원,010-7114-8929
군산시니어클럽,중앙로주유소,전라북도/군산시,도소매업(주유소 운영) 직무교육후 현장배치,현장실습 훈련 지원,2,0,2025-07-18 ~ 2025-12-31,군산,"1.사업명:노인일자리 2.사업목적:노인일자리 활성화 3.사업내용: 가스충전원, 주유원4.부서배치및 참여인원: 충전소, 주유소 2명5. 운영계획:시니어인턴십3개월 운영후 신규고용 6.직무교육:오리엔테이션(1시간)",2,일/시간,,0,장경국,010-9481-2201
군산시니어클럽,에덴의집,전라북도/군산시,노인요양시설운영 직무교육후 현장배치,현장실습 훈련 지원,1,0,2025-07-21 ~ 2025-12-31,군산,"1.사업명: 노인일자리 2.사업목적: 노인일자리 활성화 3.사업내용: 간호사, 간호조무사4.부서배치및 참여인원: 간호사, 간호조무사 1명 5. 운영계획: 시니어인턴십3개월 운영후 신규고용 6.직무교육: 오리엔테이션(1시간",1,일/시간,,0,김윤환,010-5042-2435
군산시니어클럽,현마트24 주유소,전라북도/군산시,도소매업(주유소 운영) 직무교육후 현장배치,현장실습 훈련 지원,2,0,2025-07-18 ~ 2025-12-31,군산,"1.사업명:노인일자리 2.사업목적:노인일자리 활성화 3.사업내용: 가스충전원, 주유원4.부서배치및 참여인원: 충전소, 주유소 2명5. 운영계획:시니어인턴십3개월 운영후 신규고용 6.직무교육:오리엔테이션(1시간)",2,일/시간,,0,장남재,010-9481-2201
군산시니어클럽,금손한끼,전라북도/군산시,음식물 제조 및 판매 직무교육후 현장배치,현장실습 훈련 지원,1,0,2025-08-05 ~ 2025-12-31,군산,1.사업명: 노인일자리2.사업목적: 노인일자리 활성화3.사업내용: 주방조리4.모집인원: 1명5.모집연령대: 60대6.모집직종: 주방조리원7.근무지역: 군산시8.4대사회보험가입,1,일/시간,,0,김미자,010-5351-0940
군산시니어클럽,군산버섯마을,전라북도/군산시,음식물 제조 및 판매 직무교육후 현장배치,현장실습 훈련 지원,2,0,2025-07-08 ~ 2025-12-31,군산,1.사업명:노인일자리 2.사업목적:노인일자리 활성화 3.사업내용: 주방조리4. 운영계획:시니어인턴십3개월 운영후 신규고용 5.직무교육:오리엔테이션(1시간) 직무교육(1시간)안전교육 해당업무교육6.실시인원:인턴십2,2,일/시간,,0,이대준,010-5628-3000
군산시니어클럽,대명4차아파트,전라북도/군산시,아파트관리 직무교육후 현장배치,현장실습 훈련 지원,1,0,2025-07-24 ~ 2025-12-31,군산,1.사업명:노인일자리 2.사업목적:노인일자리 활성화 3.사업내용: 공동주택 시설기사4. 운영계획:시니어인턴십3개월 운영후 신규고용 5.직무교육:오리엔테이션(1시간) 직무교육(1시간)안전교육 해당업무교육6.실시인원 등록일 ㅣ 2025-07-24 정부지원일자리,1,일/시간,,0,이승우,010-8755-6050
군산시니어클럽,현대엠코어린이집,전라북도/군산시,어린이집 운영 직무교육후 현장배치,현장실습 훈련 지원,1,0,2025-07-03 ~ 2025-12-31,군산,1.사업명:노인일자리 2.사업목적:노인일자리 활성화 3.사업내용: 주방조리4. 운영계획:시니어인턴십3개월 운영후 신규고용 5.직무교육:오리엔테이션(1시간) 직무교육(1시간)안전교육 해당업무교육6.실시인원:인턴십,1,일/시간,,0,고선미,063-471-0279
군산시니어클럽,열린주간보호센터,전라북도/군산시,어르신 돌봄 서비스 직무교육후 현장배치,현장실습 훈련 지원,2,0,2025-05-22 ~ 2025-12-31,군산,"1.사업명:노인일자리 2.사업목적:노인일자리 활성화 3.사업내용: 주방조리, 운전원4. 운영계획:시니어인턴십3개월 운영후 신규고용 5.직무교육:오리엔테이션(1시간) 직무교육(1시간)안전교육 해당업무교육6.실시인원:인턴십",2,일/시간,,0,김선영,010-9431-8935
군산시니어클럽,(주)현 유니콘주유소,경기도/평택시,도소매업(주유소 운영) 직무교육후 현장배치,현장실습 훈련 지원,2,0,2025-07-18 ~ 2025-12-31,평택시,"1.사업명:노인일자리 2.사업목적:노인일자리 활성화 3.사업내용: 가스충전원, 주유원4.부서배치및 참여인원: 충전소, 주유소 2명5. 운영계획:시니어인턴십3개월 운영후 신규고용 6.직무교육:오리엔테이션(1시간)",2,일/시간,,0,장남재,010-2965-5154
김제시니어클럽,일등고기,전라북도/군산시,주방보조 주방보조,현장실습 훈련 지원,1,0,2025-01-01 ~ 2025-12-31,군산시,1. 제목 : 주방보조 구인2. 모집인원 : 1명3. 접수방법 : 방문접수4. 고용형태 : 월급제 & 시간제(근무시간 탄력적으로 조정 가능)5. 근 무 지 : 전북 군산시 나운1길 346. 급여수준: 협의7. 접수기간 : 2025.01.01~ 2025.12.31- 성실히 일하실 인력 구함- 연중 수시로 인력 모집- 건강하고 성실한 사람을 배치- 면접 후 채용 결정 시니어클럽에 통보,1,일/시간,,0,오충열,063-471-5959
김제시니어클럽,오성미트,전라북도/군산시,생산직 생산직,현장실습 훈련 지원,1,0,2025-01-01 ~ 2025-12-31,군산시,1. 제목 : 생산직 구인2. 모집인원 : 1명3. 접수방법 : 방문접수4. 고용형태 : 월급제 & 시간제(근무시간 탄력적으로 조정 가능)5. 근 무 지 : 전북 군산시 용천로 3176. 급여수준: 협의7. 접수기간 : 2025.01.01~ 2025.12.31- 성실히 일하실 인력 구함- 연중 수시로 인력 모집- 건강하고 성실한 사람을 배치- 면접 후 채용 결정 시니어클럽에 통보,1,일/시간,,0,양미란,063-451-5848
김제시니어클럽,한소망주간보호센터,전라북도/김제시,"운전원, 조리사 운전원, 조리사",현장실습 훈련 지원,2,0,2025-01-01 ~ 2025-12-31,김제시,"1. 제목 : 조리원,운전직 구인2. 모집인원 : 2명3. 접수방법 : 방문접수4. 고용형태 : 월급제 & 시간제(근무시간 탄력적으로 조정 가능)5. 근 무 지 : 전북 김제시 중앙로 93, 2층6. 급여수준: 2,096,270원7. 접수기간 : 2025.01.01~ 2025.12.31- 성실히 일하실 인력 구함- 연중 수시로 인력 모집- 건강하고 성실한 사람을 배치- 면접 후 채용 결정 시니어클럽에 통보",2,일/시간,,0,김혜란,010-9448-2390
김제시니어클럽,김제우석병원,전라북도/김제시,조리원 조리원,현장실습 훈련 지원,2,0,2025-01-01 ~ 2025-12-31,김제시,"1. 제목 : 김제우석병원 주방 조리보조원 구인2. 모집인원 : 2명3. 접수방법 : 방문접수4. 고용형태 : 월급제 & 시간제(근무시간 탄력적으로 조정 가능)5. 근 무 지 : 전북 김제시 서암4길 456. 급여수준: 주방 조리보조원 : 1,500,000원~2,000,000원7. 접수기간 : 2025.01.01 ~ 2025.12.31- 성실히 일하실 인력 구함- 연중 수시로 인력 모집- 건강하고 성실한 사람을 배치- 면접 후 채용 결정 시니어클럽에 통보",2,일/시간,,0,문한준,063-540-5102
김제시니어클럽,울트라 2공장,전라북도/김제시,생산직 생산직,현장실습 훈련 지원,1,0,2025-01-01 ~ 2025-12-31,김제시,"1. 제목 : 생산직 구인2. 모집인원 : 1명3. 접수방법 : 방문접수4. 고용형태 : 월급제 & 시간제(근무시간 탄력적으로 조정 가능)5. 근 무 지 : 전북 김제시 만경읍 대동공단1길 276. 급여수준: 2,600,000원7. 접수기간 : 2025.01.01~ 2025.12.31- 성실히 일하실 인력 구함- 연중 수시로 인력 모집- 건강하고 성실한 사람을 배치- 면접 후 채용 결정 시니어클럽에 통보",1,일/시간,,0,김형명,063-545-7711
김제시니어클럽,가보세가든,전라북도/김제시,주방보조 주방보조,현장실습 훈련 지원,1,0,2025-01-01 ~ 2025-12-31,김제시,"1. 제목 : 가보세가든 주방보조 구인2. 모집인원 : 1명3. 접수방법 : 방문접수4. 고용형태 : 월급제 & 시간제(근무시간 탄력적으로 조정 가능)5. 근무지 : 김제시 백산면 석정로 2-156. 급여수준: 1,600,000원7. 접수기간 : 2025.01.01 ~ 2025.12.31- 성실히 일하실 인력 구함- 연중 수시로 인력 모집- 건강하고 성실한 사람을 배치- 면접 후 채용 결정 시니어클럽에 통보",1,일/시간,,0,김태우,010-9525-3356
김제시니어클럽,아라주유소,전라북도/김제시,주유원 주유원 1명,현장실습 훈련 지원,1,0,2025-01-01 ~ 2025-12-31,김제시,1. 제목 : 주유원 구인2. 모집인원 : 1명3. 접수방법 : 방문접수4. 고용형태 : 월급제 & 시간제(근무시간 탄력적으로 조정 가능)5. 근 무 지 : 전북 김제시 하공로 406. 급여수준: 협의7. 접수기간 : 2025.01.01~ 2025.12.31- 성실히 일하실 인력 구함- 연중 수시로 인력 모집- 건강하고 성실한 사람을 배치- 면접 후 채용 결정 시니어클럽에 통보,1,일/시간,,0,고영선,010-2641-9788
김제시니어클럽,새림 김제지점,전라북도/김제시,생산직 생산직,현장실습 훈련 지원,1,0,2025-01-01 ~ 2025-12-31,김제시,"1. 제목 : 생산직 구인2. 모집인원 : 1명3. 접수방법 : 방문접수4. 고용형태 : 월급제 & 시간제(근무시간 탄력적으로 조정 가능)5. 근 무 지 : 전북 김제시 금산면 구성길 6306. 급여수준: 2,096,270원7. 접수기간 : 2025.01.01~ 2025.12.31- 성실히 일하실 인력 구함- 연중 수시로 인력 모집- 건강하고 성실한 사람을 배치- 면접 후 채용 결정 시니어클럽에 통보",1,일/시간,,0,황연경,063-540-6764
김제시니어클럽,행복한낙토원,전라북도/김제시,조리원 조리원,현장실습 훈련 지원,1,0,2025-01-01 ~ 2025-12-31,김제시,1. 제목 : 조리사 구인2. 모집인원 : 1명3. 접수방법 : 방문접수4. 고용형태 : 월급제 & 시간제(근무시간 탄력적으로 조정 가능)5. 근 무 지 : 전북 김제시 봉남면 대송5길 916. 급여수준: 협의7. 접수기간 : 2025.01.01~ 2025.12.31- 성실히 일하실 인력 구함- 연중 수시로 인력 모집- 건강하고 성실한 사람을 배치- 면접 후 채용 결정 시니어클럽에 통보,1,일/시간,,0,이선화,063-545-1995
김제시니어클럽,동일주유소,전라북도/김제시,주유원 주유원,현장실습 훈련 지원,1,0,2025-01-01 ~ 2025-12-31,김제시,1. 제목 : 주유원 구인2. 모집인원 : 1명3. 접수방법 : 방문접수4. 고용형태 : 월급제 & 시간제(근무시간 탄력적으로 조정 가능)5. 근 무 지 : 전북 김제시 남북로 286. 급여수준: 150만원7. 접수기간 : 2025.01.01~ 2025.12.31- 성실히 일하실 인력 구함- 연중 수시로 인력 모집- 건강하고 성실한 사람을 배치- 면접 후 채용 결정 시니어클럽에 통보,1,일/시간,,0,김미화,063-545-5133
김제시니어클럽,일등고기,전라북도/군산시,주방보조 주방보조,현장실습 훈련 지원,1,0,2025-01-01 ~ 2025-12-31,군산시,1. 제목 : 주방보조 구인2. 모집인원 : 1명3. 접수방법 : 방문접수4. 고용형태 : 월급제 & 시간제(근무시간 탄력적으로 조정 가능)5. 근 무 지 : 전북 군산시 나운1길 346. 급여수준: 협의7. 접수기간 : 2025.01.01~ 2025.12.31- 성실히 일하실 인력 구함- 연중 수시로 인력 모집- 건강하고 성실한 사람을 배치- 면접 후 채용 결정 시니어클럽에 통보,1,일/시간,,0,오충열,063-471-5959
일모아 사회적협동조합,주)울림이엔티,전라북도/군산시,만60세 이상자의 고용 촉진을 위해 기업에 인건비를 지원 계속고용 유도 함. 수행기관 연계또는 직접운영/시니어인턴십 3개월 운영 후 신규고용,현장실습 훈련 지원,3,0,2025-05-20 ~ 2025-12-31,군산,1.사업명 : 시니어인턴십2.사업목적 : - 노인일자리 활성화 및 신규 일자리창출 - 어르신들이 경제 활동을 통한 우울증 감소 및 자신감 회복 - 소득 증대를 통한 경제력 확보 - 어르신들의 근무의욕 고취3.대상: 만 등록일 ㅣ 2025-05-20 정부지원일자리,3,일/시간,,0,인턴십담당자,063-445-7087
일모아 사회적협동조합,주)울림이엔티,전라북도/군산시,만60세 이상자의 고용 촉진을 위해 기업에 인건비를 지원 계속고용 유도 함. 수행기관 연계또는 직접운영/시니어인턴십 3개월 운영 후 신규고용,현장실습 훈련 지원,3,0,2025-05-20 ~ 2025-12-31,군산,1.사업명 : 시니어인턴십2.사업목적 : - 노인일자리 활성화 및 신규 일자리창출 - 어르신들이 경제 활동을 통한 우울증 감소 및 자신감 회복 - 소득 증대를 통한 경제력 확보 - 어르신들의 근무의욕 고취3.대상: 만 등록일 ㅣ 2025-05-20 정부지원일자리,3,일/시간,,0,인턴십담당자,063-445-7087
대한노인회 전북 순창군지회,(주)우리조경,전라북도/순창군,만60세 이상 노인채용 현장실습훈련지원사업？？3개월？운영？후？신규고용,현장실습 훈련 지원,3,0,2025-05-15 ~ 2025-12-31,순창,"1.사업명 : 2025년 현장실습훈련지원사업 2.사업목적 : - 노인일자리 활성화 및 신규 일자리창출 - 어르신들이 경제 활동을 통한 우울증 감소 및 자신감 회복 - 소득 증대를 통한 경제력 확보 - 어르신들의 근무의욕 고취3.사업내용 : 건설현장관리 3명4.부서배치 및 참여인원 : 건설현장관리 3명5.운영계획 : 현장실습훈련지원사업  3개월 운영 후 신규고용6.직무교육 : - 오리엔테이션(1시간) : 직장 내 근무수칙, 직원소개 및 시설소개 - 직무교육(1시간) : 안전수칙교육 및 해당 업무 교육7.실시인원 : 건설현장관리 3명8.모집연령대 : 60대9.모집직종 : 건설현장관리 3명10.근무지역 : 순창군11.자격사항 : 신체건강, 자격요건을 갖춘자, 성실한 사람12.고용예정인원 : 현장실습훈련지원사업  시행이후 계속고용 또는 신규고용 예정인원 3명 100% 계획",3,일/시간,,0,임홍석,010-5397-3937
대한노인회 전북 순창군지회,토당식품영농조합법인,전라북도/순창군,만60세 이상 노인채용 인턴기간 종료 후 계속 고용,현장실습 훈련 지원,3,0,2025-06-09 ~ 2025-12-31,순창,"1.사업명 : 2025년 현장실습훈련지원사업 2.사업목적 : - 노인일자리 활성화 및 신규 일자리창출 - 어르신들이 경제 활동을 통한 우울증 감소 및 자신감 회복 - 소득 증대를 통한 경제력 확보 - 어르신들의 근무의욕 고취3.사업내용 : 사무관리및 생산직 3명4.부서배치 및 참여인원 : 사무관리및 생산빅 3명5.운영계획 : 현장실습훈련지원사업  3개월 운영 후 신규고용6.직무교육 : - 오리엔테이션(1시간) : 직장 내 근무수칙, 직원소개 및 시설소개 - 직무교육(1시간) : 안전수칙교육 및 해당 업무 교육7.실시인원 : 사무관리및 생산직 3명8.모집연령대 : 60대9.모집직종 : 사무관리및 생산직 3명10.근무지역 : 순창군11.자격사항 : 신체건강, 자격요건을 갖춘자, 성실한 사람12.고용예정인원 : 현장실습훈련지원사업  시행이후 계속고용 또는 신규고용 예정인원 3명 100% 계획",3,일/시간,,0,이기대,010-5353-2259
사회적협동조합양지뜰,완주군시설관리공단,전라북도/완주군,고산자연휴양림 운영관리 주어진 직무별 역할을 분담하여 체계적인 업무 수행 정기적인 교육 및 점검을 통해 업무 역량 강화,현장실습 훈련 지원,10,0,2025-06-04 ~ 2025-12-31,전라북도 고산,"1.사업명 : 현장실습 훈련 지원사업2.사업목적 : - 노인일자리 활성화 및 신규 일자리창출 - 어르신들이 경제 활동을 통한 우울증 감소 및 자신감 회복 - 소득 증대를 통한 경제력 확보 - 어르신들의 근무의욕 고취3.사업내용 : 숙박시설 서비스인력(시설관리, 고객응대, 매표소관리 등)4.부서배치 및 참여인원 : 고산자연휴양림 객실관리 7명, 조경관리 2명, 매표소 운영1명5.운영계획 : 시니어인턴십 3개월 운영 후 신규고용6.직무교육 : - 오리엔테이션(1시간) : 직장 내 근무수칙, 직원소개 및 시설소개 - 직무교육(1시간) : 안전수칙교육 및 해당 업무 교육7.실시인원 :  훈련생 10명8.모집연령대 : 60대9.모집직종 : 객실관리 7명, 조경관리 2명, 매표소 운영1명10.근무지역 : 전북 완주군 고산면 고산자연휴양림11.자격사항 : 숙박시설종사경험12.고용예정인원 : 인턴십 시행이수 계속고용 또는 신규고용 예정인원 10명 100% 계획",10,일/시간,,0,담당자,063-291-3004
익산시니어클럽,연,전라북도/완주군,제조업 제조업,현장실습 훈련 지원,3,0,2025-02-11 ~ 2025-12-31,익산,생산직,3,일/시간,,0,최인숙,063-832-2608
(주)지에스씨넷 전주지점,주식회사 강원케이엠,강원도/원주시,#NAME?,현장실습 훈련 지원,5,0,2025-01-01 ~ 2025-12-31,강원 원주시,#NAME?,5,일/시간,,0,이지현,033-900-5929
(주)지에스씨넷 전주지점,주식회사 코디,경기도/용인시 수지구,#NAME?,현장실습 훈련 지원,2,0,2025-01-01 ~ 2025-12-31,경기도 용인시,#NAME?,2,일/시간,,0,강효선,031-322-7788
(주)지에스씨넷 전주지점,퍼스트디앤씨 주식회사,경기도/화성시,#NAME?,현장실습 훈련 지원,2,0,2025-03-05 ~ 2025-12-31,경기도 화성시,#NAME?,2,일/시간,,0,김관섭,010-8011-0206
(주)지에스씨넷 전주지점,주식회사 엘에스피코리아,경상북도/경주시,#NAME?,현장실습 훈련 지원,1,0,2025-01-01 ~ 2025-12-31,경북 경주시,#NAME?,1,일/시간,,0,정상훈,054-701-0019
(주)지에스씨넷 전주지점,피엠에스테크 주식회사,경상북도/경주시,#NAME?,현장실습 훈련 지원,2,0,2025-02-05 ~ 2025-12-31,경북 경주시,#NAME?,2,일/시간,,0,전병철,054-742-4349
(주)지에스씨넷 전주지점,라라코스트 포항문덕점,경상북도/포항시 남구,#NAME?,현장실습 훈련 지원,2,0,2025-01-01 ~ 2025-12-31,경북 포항시 남구,#NAME?,2,일/시간,,0,엄현식,054-281-3230
(주)지에스씨넷 전주지점,주식회사 더블에스푸드,광주광역시/광산구,#NAME?,현장실습 훈련 지원,2,0,2025-01-31 ~ 2025-12-31,광주 광산구,#NAME?,2,일/시간,,0,이화인,010-5334-3533
(사)전북경영자총협회,(주)멀티클래스,광주광역시/북구,정보통신공사업 외 영업관리 시니어 운영 계속고용 유지,현장실습 훈련 지원,2,0,2025-01-01 ~ 2025-12-31,광주,정보통신공사업 외 영업관리 2명,2,일/시간,,0,배은희,062-365-8242
(사)전북경영자총협회,대로클래스(주),광주광역시/북구,정보통신공사업 외 영업관리 시니어인턴 운영 계속고용 유지,현장실습 훈련 지원,2,0,2025-01-01 ~ 2025-12-31,광주,정보통신공사업 외 영업관리 2명,2,일/시간,,0,배은희,062-365-8242
(주)지에스씨넷 전주지점,진율하주간보호센터(북구점),대구광역시/북구,#NAME?,현장실습 훈련 지원,3,0,2025-01-01 ~ 2025-12-31,대구시 북구,#NAME?,3,일/시간,,0,정다은,053-939-5472
(주)지이라인,대한폴리텍(주) 제1공장,경기도/김포시,석유화학관련제품 및 건설자재 생산 시니어인턴십 3개월 운영후 신규고용,현장실습 훈련 지원,5,0,2025-01-01 ~ 2025-11-30,김포시,위와 같음,5,일/시간,,0,정윤길,010-6358-2467
(주)지이라인,온누리요양원,경기도/양주시,노인요양시설 시니어인턴십 3개월 운영후 신규고용,현장실습 훈련 지원,3,0,2025-01-01 ~ 2025-11-30,양주시,위와 같음,3,일/시간,,0,이슬기,010-4154-7586
(주)지이라인,상현노인전문요양원,경기도/용인시,요양등급수급자 케어 시니어인턴십 3개월 운영후 신규고용,현장실습 훈련 지원,4,0,2025-04-14 ~ 2025-12-31,용인시,위와 같음,4,일/시간,,0,정진욱,010-4044-5949
(주)지이라인,주식회사 골드락,경기도/파주시,제조업 시니어인턴십 3개월 운영후 신규고용,현장실습 훈련 지원,1,0,2025-06-24 ~ 2025-11-30,파주시,위와 같음,1,일/시간,,0,신민상,010-9028-1262
